rid,name,address1,address2,city,state,zip
MN_Cardio_14__1,M Health Fairfiew Heart Care - Stillwater,2900 Curvev Crest Blvd.,"",Stillwater,MN,55082
MN_Cardio_15__1,M Health Fairview Pediatric Specialty Clinic - Discovery,2512 S 7th St.,Floor 3,Minneapolis,Mn,55454
MN_Cardio_16__1,M Health Fariview Northland Medical Center,911 Northland Dr.,"",Princeton,MN,55371
MN_Cardio_17__1,M Health Fairview St. John's Hospital,1575 Beam Ave,"",Maplewood,MN,55109
MN_Cardio_18__1,M Health Fairview Pediatric Specialty Clinic - Woodbury,9680 Tamarack Road,Suite 130,Woodbury,MN,55125
MN_Cardio_19__1,M Health Fairview Woodwinds Hospital - Woodbur,1925 Woodwinds Drive,"",Woodbury,MN,55125
MN_Cardio_20__1,M Health Fairview University of Minnesota Medical Center - West Bank,"West Building, 2312 S 6th St.","",Minneapolis,MN,55454
MN_Cardio_21__1,M Health Fairview Clinics and Surgery Center - Maple Grove,14500 99th Ave N.,"",Maple Grove,MN,55369
MN_Cardio_22__1,M Health Fairview Masonic Children's Hospital,2450 Riverside Ave,"",Minneapolis,MN,55455
MN_Cardio_23__1,M Health Fairview University of Minnesota Medical Center - West Bank,"East Building, 2450 Riverside Ave.","",Minneapolis,MN,55454
MN_Cardio_24__1,M Health Fairview Clinics and Specialty Center - Fridley,6401 University Ave NE,"",Fridley,MN,55432
MN_Cardio_25__1,M Health Fairview Heart Clinic - Burnsville,14101 Fairview Drive,Suite 140,Burnsville,MN,55337
MN_Cardio_26__1,M Helath Fairview Pediatric Specialty Clinic - Explorer,"East Building, 2450 Riverside Ave.",12th Floor,Minneapolis,MN,55454
MN_Cardio_27__1,M Health Fairview Clinics and Specialty Center - Fridley,6401 University Ave NE,"",Fridley,MN,55432
MN_Cardio_28__1,M Health Fairview Heart Clinic - Burnsville,14101 Fairview Drive,Suite 140,Burnsville,MN,55337
MN_Cardio_29__1,M Health Fairview Pediatric Specialty Clinic - Burnsville,Ridgeview Medical Building - 303 E. Nicollet Blvd.,Suite 372,Burnsville,MN,55337
MN_Cardio_30__1,M Health Fairview Clinic - Woodwinds,"Oak Building, 1825 Woodwinds Drive","",Woodbury,MN,55125
MN_Cardio_31__1,M Health Fairview Heart Clinic - Woodwinds,1925 Woodwinds Drive,Suite 110,Woodbury,MN,55125
MN_Cardio_32__1,M Health Fairview Heart Clinic - Maplewood,1600 St. John's Blvd,Suite 200,Maplewood,MN,55109
MN_Cardio_33__1,M Health Fairview Heart Clinic - Edina,6405 France Ave. S,Suite W200,Edina,MN,55435
MN_Cardio_34__1,M Health Fairview University of Minnesota Medical Center - East Bank,500 Harvard St. SE,"",Minneapolis,MN,55455
MN_Cardio_35__1,Woodwinds Health Campus,1925 Woodwinds Drive,"",Woodbury,MN,55125
MN_Cardio_36__1,M Health Fairview Lakes Medical Center - Wyoming,5200 Fairview Blvd,"",Wyoming,MN,55092
MN_Cardio_37__1,HealthPartners Clinic Hudson,411 Stage Line Rd,Ste 150,Hudson,WI,54016-7848
MN_Cardio_38__1,"Amery Clinic, Amery Hospital & Clinic",265 Griffin St E.,"",Amery,WI,54001-1439
MN_Cardio_39__1,HealthPartners Clinic Apple Valley,15290 Pennock Ln,"",Apple Valley,MN,55124-7163
MN_Cardio_40__1,HealthPartners Clinic Arden Hills,3930 Northwoods Dr.,"",Arden Hills,MN,55112-6962
MN_Cardio_41__1,HealthPartners Clinic Bloomington,8600 Nicollet Ave S.,"",Bloomington,MN,55420-2824
MN_Cardio_42__1,HealthPartners Clinic St. Paul Como,2500 Como Ave,"",Saint Paul,MN,55108-1460
MN_Cardio_43__1,HealthPartners Clinic Stillwater,1500 Curve Crest Blvd W.,"",Stillwater,MN,55082-6040
MN_Cardio_44__1,HealthPartners Heart Care at Lakeview Hospital,927 Churchill St W.,"",Stillwater,MN,55082-6605
MN_Cardio_45__1,Hutchinson Health Clinic,3 Century Ave SE,"",Hutchinson,MN,55350-3108
MN_Cardio_46__1,"Olivia Clinic, Olivia Hospital & Clinic",100 Healthy Way,"",Olivia,MN,56277-1117
MN_Cardio_47__1,Park Nicollet Clinic and Specialty Center Burnsville 14050 Building,14050 Fairview Dr.,"",Burnsville,MN,55337-5713
MN_Cardio_48__1,Regions Cardiopulmonary Rehabilitation,2575 University Ave W,Ste 140,Saint Paul,MN,55114-1069
MN_Cardio_49__1,Regions Hospital - The Heart Center,640 Jackson St,MSC 11102M,Saint Paul,MN,55101-2502
MN_Cardio_50__1,Park Nicollet Clinic and Specialty Center Maple Grove,9555 Upland Ln N.,"",Maple Grove,MN,55369-4485
MN_Cardio_51__1,Park Nicollet Clinic and Specialty Center Shakopee 1415 Building,1415 Saint Francis Ave,"",Shakopee,MN,55379-3374
MN_Cardio_52__1,Park Nicollet Heart and Vascular Center at Methodist Hospital 6500 Building,6500 Excelsior Blvd,Ste 1 820,Saint Louis Park,MN,55426-4702
MN_Cardio_53__1,Clinic & Specialty Center & Pharmacy,715 South 8th Street,"",Minneapolis,MN,55404
MN_Cardio_54__1,Brooklyn Park Clinic & Pharmacy,7650 Zane Avenue North,"",Brookyln Park,MN,55443
MN_Cardio_55__1,East Lake Clinic,2215 East Lake Street,"",Minneapolis,MN,55407
MN_Cardio_56__1,Emergency Department,730 South 8th Street,"",Minneapolis,MN,55415
MN_Cardio_57__1,Golden Valley Clinic,5653 Duluth Street,"",Golden Valley,MN,55422
MN_Cardio_58__1,HCMC,730 South 8th Street,"",Minneapolis,MN,55415
MN_Cardio_59__1,Chequamegon Clinic,2201 Lake Shore Drive East,"",Ashland,WI,54806
MN_Cardio_60__1,Lake View Medical Clinic ,325 11th Avenue ,"",Two Harbors,MN,55616
MN_Cardio_61__1,Laurentian Medical Clinic & Urgent Care ,8373 Unity Drive,"",Mountain Iron,MN,55768
MN_Cardio_62__1,St. Luke's Regional Heart & Vascular Center,1001 East Superior Street,Suite 201,Dulluth ,MN ,55802
MN_Cardio_63__1,St. Luke's Cardiology Associates ,1001 East Superior Street,Suite 201,Dulluth ,MN ,55802
MN_Cardio_64__1,Hibbing Family Medical Clinic & Urgent Care ,1120 East 24th Street,"",Hibbing,MN ,55746
MN_Cardio_65__1,St. Luke's Cardiac Cath Lab ,1012 E. 2nd Street,1st Floor ,Duluth ,MN ,55805
MN_Cardio_66__1,Gateway Family Health Clinic ,915 E 1st. Street,"",Duluth ,MN ,55805
MN_Cardio_67__1,Abbott Northwestern General Medicine Associates – Minneapolis,2800 Chicago Ave,Suite 250,Minneapolis,MN,55408
MN_Cardio_68__1,Abbott Northwestern Hospital,800 E 28th St,"",Minneapolis,MN,55407
MN_Cardio_69__1,Allina Health – Eden Prairie,775 Prairie Center Drive,Suite 300,"Eden Prairie, MN 55344",MN,55344
MN_Cardio_70__1,Allina Health Annandale Clinic,440 Elm St E,"",Annandale,MN,55302
MN_Cardio_71__1,Allina Health Blaine Clinic,10705 Town Square Dr NE,"Town Square Professional Building, Suite 100",Blaine,MN,55449
MN_Cardio_72__1,Allina Health Buffalo Specialty Clinic,303 Catlin St,Upper Level,Buffalo,MN,55313
MN_Cardio_73__1,Allina Health Cambridge Clinic,701 S Dellwood St,Cambridge Medical Center,Cambridge,MN,55008
MN_Cardio_74__1,Allina Health Cancer Institute – Coon Rapids,11850 Blackfoot Street NW,"Mercy Specialty Center, Suite 300",Coon Rapids,MN,55433
MN_Cardio_75__1,Allina Health Cokato Clinic,110 Olsen Blvd NE,"",Cokato,MN,55321
MN_Cardio_76__1,Allina Health Elk River Clinic,14181 Business Center Dr NW,"",Elk River,MN,55330
MN_Cardio_77__1,Allina Health Faribault Clinic,100 State Ave,"",Fairbault,MN,55021
MN_Cardio_78__1,Allina Health Hastings Nininger Road Clinic,1285 Nininger Road,"",Hastings,MN,55033
MN_Cardio_79__1,Allina Health Lakeville Clinic,20795 Keokuk Ave,"",Lakeville,MN,55044
MN_Cardio_80__1,Allina Health Maple Grove Clinic,7840 Vinewood Ln N,"",Maple Grove,MN,55369
MN_Cardio_81__1,Allina Health Minneapolis Heart Institute – Aitkin,200 Bunker Hill Dr,Riverwood Healthcare Center,Aitkin,MN,56431
MN_Cardio_82__1,Allina Health Minneapolis Heart Institute – Apple Valley,14655 Galaxie Ave,"",Apple Valley,MN,55124
MN_Cardio_83__1,Allina Health Minneapolis Heart Institute – Baxter,13205 Isle Dr,Suite 100,Baxter,MN,56425
MN_Cardio_84__1,Allina Health Minneapolis Heart Institute – Blue Earth,515 S Moore St,United Hospital District,Blue Earth,MN,56013
MN_Cardio_85__1,Allina Health Minneapolis Heart Institute – Cambridge,725 S Dellwood,Cambridge Medical Center,Cambridge,MN,55008
MN_Cardio_86__1,"Allina Health Minneapolis Heart Institute – Cardiac, Thoracic and Transplant Surgery",920 E 28th St,"Minneapolis Heart Institute, Suite 400",Minneapolis,MN,55407
MN_Cardio_87__1,Allina Health Minneapolis Heart Institute – Cardio-Oncology,800 E. 28th St,2nd floor of Heart Hospital,Minneapolis,MN,55407
MN_Cardio_88__1,Allina Health Minneapolis Heart Institute – Chaska,111 Hundertmark Rd,Ste 303N,Chaska,MN,55318
MN_Cardio_89__1,Allina Health Minneapolis Heart Institute – Crosby,314 E Main St,Cuyuna Regional Medical Center/Central Lakes Medical Clinic,Crosby,MN,56441
MN_Cardio_90__1,Allina Health Minneapolis Heart Institute – Edina,7373 France Av S,Suite 300,Edina,MN,55435
MN_Cardio_91__1,Allina Health Minneapolis Heart Institute – Forest Lake,1540 S. Lake St,"",Forest Lake,MN,55025
MN_Cardio_92__1,Allina Health Minneapolis Heart Institute – Hastings,1285 Nininger Rd,"",Hastings,MN,55033
MN_Cardio_93__1,Allina Health Minneapolis Heart Institute – Minneapolis,800 E 28th St,Abbott Northwestern Hospital,Minneapolis,MN,55407
MN_Cardio_94__1,Allina Health Minneapolis Heart Institute – New Ulm,1324 5th St N,New Ulm Medical Center,New Ulm,MN,56073
MN_Cardio_95__1,Allina Health Minneapolis Heart Institute – Nicollet Mall,825 Nicollet Mall,"Medical Arts Building, Suite 300",Minneapolis,MN,55402
MN_Cardio_96__1,Allina Health Minneapolis Heart Institute – Plymouth,2805 Campus Dr,"WestHealth Campus, Suite 125",Plymouth,MN,55441
MN_Cardio_97__1,Allina Health Minneapolis Heart Institute – Shakopee,1455 St. Francis Ave,Suite 1000,Shakopee,MN,55379
MN_Cardio_98__1,Allina Health Minneapolis Heart Institute – Shoreview,4194 Lexington Ave N,"",Shoreview,MN,55126
MN_Cardio_99__1,Allina Health Minneapolis Heart Institute – St. Paul,225 Smith Ave N,"Nasseff Specialty Center, Suite 400",St. Paul,MN,55102
MN_Cardio_100__1,Allina Health Minneapolis Heart Institute – Vascular,225 Smith Avenue N,"Nasseff Specialty Center, Suite 100",St Paul,MN,55102
MN_Cardio_101__1,Allina Health Minneapolis Heart Institute – Waconia,500 S Maple St,Ridgeview Medical Center,Waconia,MN,55387
MN_Cardio_102__1,Allina Health Minneapolis Heart Institute – Woodbury,8675 Valley Creek Rd,"",Woodbury,MN,55125
MN_Cardio_103__1,Allina Health Minneapolis Heart Institute at Bloomington Clinic,7920 Old Cedar Av S,Allina Health clinic,Bloomington,MN,55425
MN_Cardio_104__1,Allina Health Minneapolis Heart Institute at Faribault Clinic,100 State Ave,Allina Health Faribault Clinic,Faribault,MN,55021
MN_Cardio_105__1,Allina Health Minneapolis Heart Institute at Lakeville Clinic,20795 Keokuk Ave,"",Lakeville,MN,55033
MN_Cardio_106__1,Allina Health Minneapolis Heart Institute at Maplewood Clinic,1850 Beam Ave,"",Maplewood,MN,55109
MN_Cardio_107__1,Allina Health Minneapolis Heart Institute at Northfield Clinic,1400 Jefferson Rd,Allina Health clinic,Northfield,MN,55057
MN_Cardio_108__1,Allina Health Minneapolis Heart Institute at Richfield Clinic,407 W 66th St,Allina Health Richfield Clinic,Richfield,MN,55423
MN_Cardio_109__1,Allina Health Minneapolis Heart Institute at River Falls Specialty Clinic,1617 E Division St,"",River Falls,WI,54022
MN_Cardio_110__1,Allina Health Minneapolis Heart Institute at Voyage Health – Plymouth,15655 37th Avenue North,"Plymouth City Center Medical Building, Suite 100",Plymouth,MN,55446
MN_Cardio_111__1,Allina Health Northfield Clinic,1400 Jefferson Rd,"",Northfield,MN,55057
MN_Cardio_112__1,Allina Health Palliative Care,1055 Westgate Dr,Suite 100,St. Paul,MN,55114
MN_Cardio_113__1,Allina Health Richfield Clinic,407 W 66th St,"",Richfield,MN,55423
MN_Cardio_114__1,Allina Health Senior Health,1055 Westgate Dr,Suite 100,St. Paul,MN,55114
MN_Cardio_115__1,Allina Health Shakopee Clinic,1601 St. Francis Ave,"",Shakopee,MN,55379
MN_Cardio_116__1,Allina Health Specialty Clinic River Falls,1687 E Division St.,"",River Falls,MN,54022
MN_Cardio_117__1,Allina Health St. Michael Clinic,4300 Edgewood Dr NE,"",St. Michael,MN,55376
MN_Cardio_118__1,Allina Health Woodbury Clinic,8675 Valley Creek Rd,"",Woodbury,MN,55125
MN_Cardio_119__1,Buffalo Hospital,303 Catlin St,"",Buffalo,MN,55313
MN_Cardio_120__1,Courage Kenny Rehabilitation Institute – River Falls,1629 E Division St,River Falls Area Hospital,River Falls,MN,54022
MN_Cardio_121__1,Metropolitan Heart and Vascular Institute – Buffalo,303 Catlin St.,Buffalo Clinic,Buffalo,MN,55313
MN_Cardio_122__1,Metropolitan Heart and Vascular Institute – Coon Rapids,4040 Coon Rapids Blvd,Suite 120,Coon Rapids,MN,55433
MN_Cardio_123__1,Metropolitan Heart and Vascular Institute – Elk River,14181 Business Center Dr,Elk Ridge Health Center,Elk River,MN,55330
MN_Cardio_124__1,Metropolitan Heart and Vascular Institute – Fridley,550 Osborne Rd,"Mercy Hospital - Unity Campus, Suite 1420",Fridley,MN,55432
MN_Cardio_125__1,Metropolitan Heart and Vascular Institute – Maple Grove,7840 Vinewood Ln,"",Maple Grove,MN,55469
MN_Cardio_126__1,Midwest Adult Cardiac Congenital (MACC) Center,800 East 28th Street,H2100,Minneapolis,MN,55407
MN_Cardio_127__1,Midwest Adult Cardiac Congenital (MACC) Center – Chicago Ave,2350 Chicago Ave. S,500,Minneapolis,MN,55404
MN_Cardio_128__1,Minneapolis Heart Institute – Morris,400 E 1st St,Stevens Community Medical Center,Morris,MN,56267
MN_Cardio_129__1,Minneapolis Heart Institute – New Prague,301 2nd St NE,Queen of Peace Hospital,New Prague,MN,56071
MN_Cardio_130__1,Minneapolis Heart Institute at Burnett Medical Center – Grantsburg,257 W St. George Av,Burnett Medical Center,Grantsburg,WI,54840
MN_Cardio_131__1,Minneapolis Heart Institute at Glencoe Regional Services,705 E 18th St,Glencoe Regional Hospital,Glencoe,MN,55336
MN_Cardio_132__1,Minneapolis Heart Institute at Hutchinson Health Clinic,3 Century Ave,Hutchinson Area Health Care Center,Hutchinson,MN,55350
MN_Cardio_133__1,Minneapolis Heart Institute at Lakeview Clinic – Waconia,424 State Hwy 5 W,"",Waconia,MN,55387
MN_Cardio_134__1,Minneapolis Heart Institute at Lakewood Health System – Staples,49725 County 83,"",Staples,MN,56479
MN_Cardio_135__1,Minneapolis Heart Institute at Mankato Clinic,1230 E Main St,Mankato Clinic,Manakato,MN,56002
MN_Cardio_136__1,Minneapolis Heart Institute at Prairie Ridge Clinic – Morris,24 E 7th St,"",Morris,MN,56267
MN_Cardio_137__1,Minneapolis Heart Institute at Welia Health – Mora,331 S Hwy 65,FirstLight Health System - Mora,Mora,MN,55051
MN_Cardio_138__1,Minneapolis Heart Institute at Western Wisconsin Health – Baldwin,730 10th Ave,"",Baldwin,WI,54002
MN_Cardio_139__1,New Ulm Medical Center Clinic,1324 5th Street N,"",New Ulm,MN,56073
MN_Cardio_140__1,St. Francis Regional Medical Center,1455 St. Francis Ave,"",Shakopee,MN,55379
MN_Cardio_141__1,United Hospital,333 Smith Ave N,"",St. Paul,MN,55102
MN_Cardio_142__1,Perham Health Clinic,1000 Coney St. W.,"",Perham,MN,56572
MN_Cardio_143__1,Sanford Bemidji Heart and Vascular Center,1300 Anne St. NW.,"",Bemidji,MN,56601
MN_Cardio_144__1,Sanford Canby Clinic,112 St. Olaf Ave. S.,"",Canby,MN,56220
MN_Cardio_145__1,Sanford Canby Medical Center,112 St. Olaf Ave. S.,"",Canby,MN,56220
MN_Cardio_146__1,Sanford Health 621 Demers Ave. Clinic,621 Demers Ave.,"",East Grand Forks,MN,56721
MN_Cardio_147__1,Sanford Health Detroit Lakes Clinic & Same Day Surgery Center,1245 Washington Ave.,"",Detroit Lakes,MN,56501
MN_Cardio_148__1,Sanford Health Park Rapids Clinic,110 Seventh St. W.,"",Park Rapids,MN,56270
MN_Cardio_149__1,Sanford Jackson Medical Center,1430 N. Highway,"",Jackson,MN,56143
MN_Cardio_150__1,Sanford Luverne Clinic,1601 Sioux Valley Drive,"",Luverne,MN,56156
MN_Cardio_151__1,Sanford Luverne Medical Center,1600 N. Kniss Ave.,"",Luverne,MN,56156
MN_Cardio_152__1,Sanford Thief River Falls Clinic,3001 Sanford Pkwy.,"",Thief River Falls,MN,56701
MN_Cardio_153__1,Sanford Thief River Falls Medical Center,3001 Sanford Pkwy.,"",Thief River Falls,MN,56701
MN_Cardio_154__1,Sanford Tracy Clinic,249 Fifth St. E.,"",Tracy,MN,56175
MN_Cardio_155__1,Sanford Tracy Medical Center,249 Fifth St. E.,"",Tracy,MN,56175
MN_Cardio_156__1,Sanford Westbrook Clinic,920 Bell Ave.,PO Box 158,Westbrook,MN,56183
MN_Cardio_157__1,Sanford Westbrook Medical Center,920 Bell Ave.,"",Westbrook,MN,56183
MN_Cardio_158__1,Sanford Worthington Medical Center,1018 Sixth Ave.,"",Worthington,MN,56187
MN_Cardio_159__1,Windom Area Health,2150 Hospital Drive,"",Windom,MN,56101
MN_Cardio_160__1,Avera Granite Falls Health Center,345 10th Avenue,"",Granite Falls,MN,56241
MN_Cardio_161__1,Avera Marshall Regional Medical Center,300 S. Bruce Street,"",Marshall,MN,56258
MN_Cardio_162__1,Avera Medical Group Marshall - Bruce Street,300 S Bruce Street,"",Marshall,MN,56258
MN_Cardio_163__1,CentraCare - Redwood Hospital,101 Caring Way,"",Redwood Falls,MN,56283
MN_Cardio_164__1,CentraCare - Willmar Clinic,101 Willmar Ave. SW,"",Willmar,MN,56201
MN_Cardio_165__1,Gundersen St. Elizabeth's Hospital,1200 Grant Blvd. W.,"",Wabasha,MN,55981
MN_Cardio_166__1,Gundersen Harmony Clinic,805 Main Avenue South,"",Harmony,MN,55939
MN_Cardio_167__1,Gundersen Houston Clinic,511 East Maple Street,"",Houston,MN,55943-9219
MN_Cardio_168__1,Gundersen La Crescent Clinic,226 N. Second St.,"",La Crescent,MN,55947
MN_Cardio_169__1,Gunderson Spring Grove Clinic,123 Fifth Ave. Southeast,"",Spring Grove,MN,55974
MN_Cardio_170__1,Gundersen St. Elizabeth's Wabasha Clinic,1200 Grant Blvd. W.,"",Wabasha,MN,55981
MN_Cardio_171__1,Gundersen Winona Campus,1122 West Hwy. 61,"",Winona,MN,55987
MN_Cardio_172__1,Gundersen Urgent Care Winona,1122 West Hwy. 61,"",Winona,MN,55987
MN_Cardio_173__1,Gundersen St. Elizabeth's Emergency Care,1200 Grant Blvd. W.,"",Wabasha,MN,55981
MN_Cardio_174__1,Gundersen Pharmacy – Winona Campus,1122 West Hwy. 61,"",Winona,MN,55987
MN_Cardio_175__1,St. Elizabeth's Outpatient Pharmacy – Wabasha,1200 Grant Blvd. W.,"",Wabasha,MN,55981
MN_Cardio_176__1,Gundersen Eye Clinic Winona,1122 West Hwy. 61,"",Winona,MN,55987
MN_Cardio_177__1,Gundersen Dental Specialties Winona,111 East Riverfront Street,"",Winona,MN,55987
MN_Cardio_178__1,Gundersen Orthopedic Clinic Caledonia,405 S. Hwy. 44/76,"",Caledonia,MN,55921
MN_Cardio_179__1,Gundersen Sports Medicine Center Winona,1122 West Hwy. 61,"",Winona,MN,55987
MN_Cardio_180__1,Gundersen Harmony Care Center,815 Main Avenue South,"",Harmony,MN,55939
MN_Cardio_181__1,Gundersen St. Elizabeth's Care Center Grant Blvd.,1200 Grant Blvd. W.,"",Wabasha,MN,55981
MN_Cardio_182__1,Gundersen St. Elizabeth's Care Center Shields Ave.,626 Shields Ave.,"",Wabasha,MN,55981
MN_Cardio_183__1,Gundersen Tweeten Care Center,125 5th Avenue Southeast,"",Spring Grove,MN,55939
MN_Cardio_184__1,Lake Region Healthcare,111 W. Vernon Ave,"",Fergus Falls,MN,56537
MN_Cardio_185__1,Mayo Clinic Health Syetem - Albert Lea,404 W. Fountain St,"",Albert Lea,MN,56007
MN_Cardio_186__1,Mayo Clinic Health System - Austin,1000 First Drive NW,"",Austin,MN,55912
MN_Cardio_187__1,Mayo Clinic Health System - Cannon Falls,32021 County Road 24 Blvd,"",Cannon Falls,MN,55009
MN_Cardio_188__1,Mayo Clinic Health System - Faribault,800 Medical Center Drive,"",Fairmont,MN,56031
MN_Cardio_189__1,Mayo Clinic Health System - Mankato,1025 Marsh St,"",Mankato,MN,56001
MN_Cardio_190__1,Mayo Clinic Health System - New Prague,301 Second St. NE,"",New Prague,MN,56071
MN_Cardio_191__1,Mayo Clinic Health System - Owatonna,2200 26th St. NW,"",Owatonna,MN,55060
MN_Cardio_192__1,Mayo Clinic Health System - Red Wing,701 Hewitt Blvd,"",Red Wing,MN,55066
MN_Cardio_193__1,Mayo Clinic Health System - Waseca,501 N. State St.,"",Waseca,MN,56093
MN_Cardio_194__1,Rochester Northwest Clinic,5067 55 Street NW,"",Rochester,MN,55901
MN_Cardio_195__1,Mayo Clinic Rochester,200 First St. SW,"",Rochester,MN,55905
MN_Oph_1__1,CentraCare Eye Center,2000 23rd Street South,"",Sartell,MN,56377
MN_Oph_2__1,Eye Care Associates - Downtown Minneapolis,825 Nicollet Mall,20th Floor,Minneapolis,MN,55402
MN_Oph_3__1,Eye Care Associates - Northeast Minneapolis,4001 Stinson Boulevard NE,Suite 100,Minneapolis,MN,55421
MN_Oph_4__1,Eye Care Associates - Osseo,20 Central Avenue,"",Osseo,MN,55369
MN_Oph_5__1,Foley Eye Clinic – St. Paul,1570 Concordia Avenue W.,Suite 201,St. Paul,MN,55104
MN_Oph_6__1,Foley Eye Clinic – Apple Valley,14655 Galaxie Avenue,"",Apple Valley,MN,55124
MN_Oph_7__1,Edina Eye Clinic,3939 W 50th Street,Suite 200,Edina,MN,55424
MN_Oph_8__1,Southdale Eye Clinic,6533 Drew Avenue South,"",Edina,MN,55435
MN_Oph_9__1,McCannel Eye Clinic,3100 West 70th Street,"",Edina,MN,55435
MN_Oph_10__1,"Edina Retina Consultants, PA",6525 France Avenue South,Suite 115,Edina,MN,55435
MN_Oph_11__1,Bonner Eye Clinic - Grand Rapids,1542 Golf Course Road,Suite 201,Grand Rapids,MN,55744
MN_Oph_12__1,Bonner Eye Clinic - Hibbing,3605 Mayfair Avenue,Suite 2150,Hibbing,MN,55746
MN_Oph_13__1,St. Cloud Eye Clinic,2055 15th St N,"",St. Cloud,MN,56303
MN_Oph_14__1,Richie Eye Center & Lasik Center - Faribault,1575 20th St. NW.,Suite 101,Faribault,MN,55021
MN_Oph_15__1,Richie Eye Center & Lasik Center - Northfield,710 Division St. S,"",Northfield,MN,55057
MN_Oph_16__1,Total Eye Care - Wyoming,5200 Fairview Blvd,"",Wyoming,MN,55092
MN_Oph_17__1,Total Eye Care - Blaine,10961 Club West Pkwy NE,Suite 130,Blaine,MN,55449
